customer_id,customer_name,segment
KD-164951406,Keith Dawkins,Corporate
RH-9495137,Rick Hansen,Consumer
VT-2170064,Valerie Takahito,Home Office
TB-2140098,Tom Boeckenhauer,Consumer
KD-164951402,Keith Dawkins,Corporate
HZ-1495078,Henia Zydlo,Consumer
JW-15955102,Joni Wasserman,Consumer
MS-1736559,Maribeth Schnelling,Consumer
MH-802586,Michelle Huthwaite,Consumer
RB-1946597,Rick Bensley,Home Office
KD-164951404,Keith Dawkins,Corporate
SM-20905113,Susan MacKendrick,Consumer
DK-12835102,Damala Kotsonis,Corporate
RW-9540134,Rick Wilson,Corporate
SO-20335144,Sean O'Donnell,Consumer
KD-164951408,Keith Dawkins,Corporate
SH-10635108,Stefanie Holloman,Corporate
TN-2104034,Tanja Norvell,Home Office
RB-1933028,Randy Bradley,Consumer
NB-1858082,Nicole Brennan,Corporate
CC-12670102,Craig Carreira,Consumer
HJ-14875124,Heather Jas,Home Office
RB-1964562,Robert Barroso,Corporate
GT-1475593,Guy Thornton,Consumer
CK-1276031,Cyma Kinney,Corporate
ES-14020130,Erica Smith,Consumer
GP-4740134,Guy Phonely,Corporate
JL-1517548,James Lanier,Home Office
JK-6120111,Julie Kriz,Home Office
KN-16450130,Kean Nguyen,Corporate
MJ-7740134,Max Jones,Consumer
VG-2179078,Vivek Gonzalez,Consumer
KW-657038,Kelly Williams,Consumer
MY-17380104,Maribeth Yedwab,Corporate
NB-1865536,Nona Balk,Corporate
KH-165101404,Keith Herrera,Consumer
CL-1890110,Carl Ludwig,Consumer
KH-165101408,Keith Herrera,Consumer
MS-1798082,Michael Stewart,Corporate
JE-1547536,Jeremy Ellison,Consumer
PA-1906028,Pete Armstrong,Home Office
BG-1103514,Barry Gonzalez,Consumer
JS-1594055,Joni Sundaresam,Home Office
KH-165101402,Keith Herrera,Consumer
JS-588061,John Stevenson,Consumer
JH-59853,Joseph Holt,Consumer
KH-6330134,Katharine Harms,Corporate
MR-7545103,Mathew Reese,Home Office
MS-1771027,Maurice Satty,Consumer
GB-1457598,Giulietta Baptist,Consumer
BP-115576,Becky Pak,Consumer
DK-3150117,David Kendrick,Corporate
EH-141257,Eugene Hildebrand,Home Office
HZ-495015,Henia Zydlo,Consumer
SH-99759,Sally Hughsby,Corporate
VP-2173059,Victor Preis,Home Office
KN-167055,Kristina Nunn,Home Office
CC-1243058,Chuck Clark,Home Office
TB-11595137,Troy Blackwell,Consumer
ME-1801055,Michelle Ellison,Corporate
BK-11260101,Berenike Kampe,Consumer
DB-1355598,Dorothy Badders,Corporate
FP-1432018,Frank Preis,Consumer
EM-3810129,Eleni McCrary,Corporate
EM-13960102,Eric Murdock,Consumer
KA-165251406,Kelly Andreada,Consumer
SF-2020059,Sarah Foster,Consumer
AW-1093031,Arthur Wiediger,Home Office
ES-402057,Erica Smith,Consumer
KA-165251404,Kelly Andreada,Consumer
KA-165251402,Kelly Andreada,Consumer
SG-1047030,Sheri Gordon,Consumer
SV-2093566,Susan Vittorini,Consumer
KD-162707,Karen Daniels,Consumer
LP-708086,Liz Pelletier,Consumer
MZ-7515117,Mary Zewe,Corporate
AS-1063096,Ann Steele,Home Office
CL-189095,Carl Ludwig,Consumer
JE-571561,Joe Elijah,Consumer
MH-811549,Mick Hernandez,Home Office
SA-1083049,Sue Ann Reed,Consumer
AG-1027093,Alejandro Grove,Consumer
AJ-1078093,Anthony Jacobs,Corporate
JS-1588036,John Stevenson,Consumer
KC-165401404,Kelly Collister,Consumer
EM-3810147,Eleni McCrary,Corporate
TT-1126560,Tim Taslimi,Corporate
KC-165401406,Kelly Collister,Consumer
MC-1742537,Mark Cousins,Corporate
KC-165401402,Kelly Collister,Consumer
KL-165551408,Kelly Lampkin,Corporate
DK-1298527,Darren Koutras,Consumer
DW-348060,Dianna Wilson,Home Office
HE-14800113,Harold Engle,Corporate
LS-169457,Linda Southworth,Corporate
KL-165551404,Kelly Lampkin,Corporate
RH-1949582,Rick Hansen,Consumer
AG-1076548,Anthony Garverick,Home Office
CT-1995134,Carol Triggs,Consumer
CC-1268591,Craig Carroll,Consumer
DK-1283592,Damala Kotsonis,Corporate
KL-165551402,Kelly Lampkin,Corporate
SH-1997548,Sally Hughsby,Corporate
KL-165551406,Kelly Lampkin,Corporate
AH-1046539,Amy Hunt,Consumer
MS-1771082,Maurice Satty,Consumer
DH-130757,Dave Hallsten,Corporate
SJ-10500134,Shirley Jackson,Consumer
SC-206808,Steve Carroll,Home Office
DM-1334582,Denise Monton,Corporate
TZ-2158055,Tracy Zic,Consumer
TB-2117528,Thomas Boland,Corporate
JB-5925134,Joni Blumstein,Consumer
MC-1742558,Mark Cousins,Corporate
NP-832595,Naresj Patel,Consumer
PF-9120108,Peter Fuller,Consumer
GH-1448531,Gene Hale,Corporate
AW-93038,Arthur Wiediger,Home Office
PW-1924045,Pierre Wener,Consumer
DV-1346582,Dianna Vittorini,Consumer
AW-1093058,Arthur Wiediger,Home Office
KW-165701402,Kelly Williams,Consumer
DP-13000139,Darren Powers,Consumer
FC-1424564,Frank Carlisle,Home Office
KW-165701408,Kelly Williams,Consumer
PC-1874564,Pamela Coakley,Corporate
SE-2011027,Sanjit Engle,Consumer
KW-165701404,Kelly Williams,Consumer
SW-2075537,Steven Ward,Corporate
KB-165851408,Ken Black,Corporate
AP-10720130,Anne Pryor,Home Office
KB-165851404,Ken Black,Corporate
CB-2415111,Christy Brittain,Consumer
CL-1270066,Craig Leslie,Home Office
NS-8505103,Neola Schneider,Consumer
SM-10005108,Sally Matthias,Consumer
KB-165851406,Ken Black,Corporate
AI-85586,Arianne Irving,Consumer
LO-1717093,Lori Olson,Corporate
MH-1762059,Matt Hagelstein,Corporate
RK-930060,Ralph Kennedy,Consumer
TS-21430102,Tom Stivers,Corporate
KB-1640536,Katrina Bavinger,Home Office
EH-1400518,Erica Hernandez,Home Office
AP-1091518,Arthur Prichep,Consumer
KB-165851402,Ken Black,Corporate
DE-13255121,Deanra Eno,Home Office
EJ-1415548,Eva Jacobs,Consumer
GM-4440137,Gary McGarr,Consumer
HG-496595,Henry Goldwyn,Corporate
JF-1556558,Jill Fjeld,Consumer
TS-11370110,Todd Sumrall,Corporate
DL-1349518,Dionis Lloyd,Corporate
CT-1199531,Carol Triggs,Consumer
LC-687095,Lena Cacioppo,Consumer
DP-13390118,Dennis Pardue,Home Office
FH-1436527,Fred Hopkins,Corporate
LE-1681066,Laurel Elliston,Consumer
MG-182057,Mitch Gastineau,Corporate
EB-13870141,Emily Burns,Consumer
KL-1664536,Ken Lonsdale,Consumer
LS-1694528,Linda Southworth,Corporate
FC-1433582,Fred Chung,Corporate
KB-166001406,Ken Brennan,Corporate
CC-1210059,Chad Cunningham,Home Office
CG-2520129,Claire Gute,Consumer
KB-166001402,Ken Brennan,Corporate
KB-166001404,Ken Brennan,Corporate
KB-660023,Ken Brennan,Corporate
RW-1954097,Rick Wilson,Corporate
AH-1007560,Adam Hart,Corporate
BT-148587,Brad Thomas,Home Office
KD-166151404,Ken Dana,Corporate
KB-6240137,Karen Bern,Corporate
MH-1729064,Marc Harrigan,Home Office
NP-1870034,Nora Preis,Consumer
JB-1592536,Joni Blumstein,Consumer
MC-1784528,Michael Chen,Consumer
NK-1849098,Neil Knudson,Home Office
KN-1645098,Kean Nguyen,Corporate
KH-1669091,Kristen Hastings,Corporate
KD-166151406,Ken Dana,Corporate
PA-190605,Pete Armstrong,Home Office
NP-1870036,Nora Preis,Consumer
LS-723086,Lycoris Saunders,Consumer
NC-83409,Nat Carroll,Consumer
PW-9240134,Pierre Wener,Consumer
MC-1727593,Marc Crier,Consumer
MS-177105,Maurice Satty,Consumer
JH-1543051,Jennifer Halladay,Consumer
DL-133305,Denise Leinenbach,Consumer
CL-1256518,Clay Ludtke,Consumer
ER-385533,Elpida Rittenbach,Corporate
JD-1601559,Joy Daniels,Consumer
MS-7830117,Melanie Seite,Consumer
NC-85352,Nick Crebassa,Corporate
RE-9450116,Richard Eichhorn,Consumer
RB-970569,Roger Barcio,Home Office
ES-1402055,Erica Smith,Consumer
CS-1225051,Chris Selesnick,Corporate
JL-1517536,James Lanier,Home Office
AR-540108,Andy Reiter,Consumer
KH-166301406,Ken Heidel,Corporate
CL-256560,Clay Ludtke,Consumer
GA-14725118,Guy Armstrong,Consumer
IG-1508566,Ivan Gibson,Consumer
JC-5775147,John Castell,Consumer
KS-1630045,Karen Seio,Corporate
ML-8040122,Michelle Lonsdale,Corporate
RD-1958511,Rob Dowd,Consumer
FM-1429031,Frank Merwin,Home Office
AG-102708,Alejandro Grove,Consumer
AG-104957,Andrew Gjertsen,Corporate
JJ-15445118,Jennifer Jackson,Consumer
KH-166301408,Ken Heidel,Corporate
RP-1927048,Rachel Payne,Corporate
RB-1943527,Richard Bierner,Consumer
KH-166301404,Ken Heidel,Corporate
BP-1105097,Barry Pond,Corporate
DK-1298562,Darren Koutras,Consumer
EK-1379591,Eileen Kiefer,Home Office
NF-8475126,Neil Französisch,Home Office
NK-1849014,Neil Knudson,Home Office
KH-166301402,Ken Heidel,Corporate
SW-2035058,Sean Wendt,Home Office
TC-2129559,Toby Carlisle,Consumer
EM-1420051,Evan Minnotte,Home Office
JG-1516018,James Galang,Consumer
CL-2700134,Craig Leslie,Home Office
JD-579019,John Dryer,Consumer
NG-8430126,Nathan Gelder,Consumer
RH-1951036,Rick Huthwaite,Home Office
KL-166451402,Ken Lonsdale,Consumer
DD-1357027,Dorothy Dickinson,Consumer
DJ-1363059,Doug Jacobs,Consumer
HH-5010107,Hilary Holden,Corporate
LD-7005134,Lisa DeCherney,Consumer
KL-166451404,Ken Lonsdale,Consumer
KL-166451406,Ken Lonsdale,Consumer
VS-2182048,Vivek Sundaresam,Consumer
CM-181533,Candace McMahon,Corporate
CC-2370103,Christopher Conant,Consumer
DM-12955124,Dario Medina,Corporate
DW-1319598,David Wiener,Corporate
ML-18040139,Michelle Lonsdale,Corporate
AH-1021055,Alan Hwang,Consumer
AA-1064511,Anna Andreadi,Consumer
CM-271595,Craig Molinari,Corporate
RW-1954048,Rick Wilson,Corporate
TH-21100118,Thea Hendricks,Consumer
RD-1972031,Roger Demir,Consumer
TH-2155036,Tracy Hopkins,Home Office
AT-10735139,Annie Thurman,Consumer
CA-205561,Cathy Armstrong,Home Office
DE-325538,Deanra Eno,Home Office
FC-4245134,Frank Carlisle,Home Office
PC-19000102,Pauline Chand,Home Office
BS-1159055,Brendan Sweed,Corporate
BK-126074,Berenike Kampe,Consumer
DB-3615103,Doug Bickford,Consumer
FG-4260108,Frank Gastineau,Home Office
GD-459095,Giulietta Dortch,Corporate
JK-1609091,Juliana Krohn,Consumer
MC-1763527,Matthew Clasen,Corporate
MG-8205107,Mitch Gastineau,Corporate
KM-166601404,Khloe Miller,Consumer
JK-1573036,Joe Kamberova,Consumer
JO-1528018,Jas O'Carroll,Consumer
ZC-2191055,Zuschuss Carroll,Consumer
AC-1042039,Alyssa Crouse,Corporate
CK-2760129,Cyma Kinney,Corporate
LD-685595,Lela Donovan,Corporate
NP-1832511,Naresj Patel,Consumer
KM-166601408,Khloe Miller,Consumer
TW-210257,Tamara Willingham,Home Office
DB-1336055,Dennis Bolton,Home Office
SS-2014036,Saphhira Shifley,Corporate
KM-166601406,Khloe Miller,Consumer
KD-634586,Katherine Ducich,Consumer
GT-1463598,Grant Thornton,Corporate
BG-169530,Brooke Gillingham,Corporate
KC-166751408,Kimberly Carter,Corporate
KC-166751404,Kimberly Carter,Corporate
HP-4815117,Harold Pawlan,Home Office
RD-95853,Rob Dowd,Consumer
KH-166901408,Kristen Hastings,Corporate
FG-1426031,Frank Gastineau,Home Office
CS-1950134,Carlos Soltero,Consumer
DE-13255120,Deanra Eno,Home Office
EH-394533,Eric Hoffmann,Consumer
IG-508577,Ivan Gibson,Consumer
KH-166901404,Kristen Hastings,Corporate
KH-16630139,Ken Heidel,Corporate
LA-1678092,Laura Armstrong,Corporate
LR-691560,Lena Radford,Consumer
SC-2072514,Steven Cartwright,Consumer
AD-101805,Alan Dominguez,Home Office
BD-1160593,Brian Dahlen,Consumer
BT-1153031,Bradley Talbott,Home Office
JC-610595,Julie Creighton,Corporate
LD-6855110,Lela Donovan,Corporate
MG-1787558,Michael Grace,Home Office
MN-1793559,Michael Nguyen,Consumer
PP-895538,Paul Prost,Home Office
RM-1967564,Robert Marley,Home Office
KH-166901406,Kristen Hastings,Corporate
EN-1378055,Edward Nazzal,Consumer
EM-4065133,Erin Mull,Consumer
GH-4410117,Gary Hansen,Home Office
KH-669023,Kristen Hastings,Corporate
KN-167051404,Kristina Nunn,Home Office
CD-279095,Cynthia Delaney,Home Office
DD-35708,Dorothy Dickinson,Consumer
EK-379519,Eileen Kiefer,Home Office
KN-167051408,Kristina Nunn,Home Office
KN-167051406,Kristina Nunn,Home Office
CR-1282082,Cyra Reiten,Home Office
DB-291060,Daniel Byrd,Home Office
SP-2054564,Sibella Parks,Corporate
VP-2173091,Victor Preis,Home Office
BM-1165027,Brian Moss,Corporate
KN-167051402,Kristina Nunn,Home Office
CC-12550139,Clay Cheatham,Consumer
DP-300060,Darren Powers,Consumer
SJ-2012597,Sanjit Jacobs,Home Office
CR-1262564,Corey Roper,Home Office
KM-167201406,Kunst Miller,Consumer
KM-167201404,Kunst Miller,Consumer
SH-2063518,Stefanie Holloman,Corporate
DK-1289526,Dana Kaydos,Consumer
DR-129405,Daniel Raglin,Home Office
DW-13195130,David Wiener,Corporate
EB-1411097,Eugene Barchas,Consumer
KM-167201402,Kunst Miller,Consumer
RD-993038,Russell D'Ascenzo,Consumer
SC-203807,Shahid Collister,Consumer
DL-129255,Daniel Lacy,Consumer
EB-1375051,Edward Becker,Corporate
DG-3300134,Deirdre Greer,Corporate
JB-592586,Joni Blumstein,Consumer
KT-648095,Kean Thornton,Consumer
TG-2164064,Trudy Glocke,Consumer
KS-1630082,Karen Seio,Corporate
BS-136577,Bill Shonely,Corporate
FP-4320134,Frank Preis,Consumer
JB-6000137,Joy Bell-,Consumer
PC-1900064,Pauline Chand,Home Office
SM-10005146,Sally Matthias,Consumer
TP-1113095,Theone Pippenger,Consumer
DW-1348082,Dianna Wilson,Home Office
SV-2093555,Susan Vittorini,Consumer
JC-1534055,Jasper Cacioppo,Consumer
TS-2116039,Theresa Swint,Corporate
AY-105557,Andy Yotov,Corporate
RD-1948011,Rick Duston,Consumer
RM-19750102,Roland Murray,Consumer
SJ-20500141,Shirley Jackson,Consumer
BF-1097582,Barbara Fisher,Corporate
BT-168022,Brian Thompson,Consumer
LB-673523,Larry Blacks,Consumer
JK-1612045,Julie Kriz,Home Office
LB-167351404,Larry Blacks,Consumer
RD-9930134,Russell D'Ascenzo,Consumer
LB-167351408,Larry Blacks,Consumer
SH-20635124,Stefanie Holloman,Corporate
TT-1126538,Tim Taslimi,Corporate
PT-1909018,Pete Takahito,Consumer
MH-1729028,Marc Harrigan,Home Office
LD-1685526,Lela Donovan,Corporate
LB-167351402,Larry Blacks,Consumer
AR-345109,Alex Russell,Corporate
LH-167501408,Larry Hughes,Consumer
LH-167501404,Larry Hughes,Consumer
LP-1709518,Liz Preis,Consumer
MH-745586,Mark Hamilton,Consumer
LH-167501406,Larry Hughes,Consumer
LT-167651404,Larry Tron,Consumer
LT-167651406,Larry Tron,Consumer
PB-1910582,Peter Bühler,Consumer
LT-676523,Larry Tron,Consumer
LA-167801402,Laura Armstrong,Corporate
CS-1246064,Chuck Sachs,Consumer
LA-167801408,Laura Armstrong,Corporate
LA-167801406,Laura Armstrong,Corporate
PF-912061,Peter Fuller,Consumer
RS-97653,Roland Schwarz,Corporate
SJ-20125102,Sanjit Jacobs,Home Office
SC-10380126,Shahid Collister,Consumer
GM-14695143,Greg Maxwell,Corporate
SZ-2003536,Sam Zeldin,Home Office
JH-1582080,John Huston,Consumer
DH-30754,Dave Hallsten,Corporate
MS-736522,Maribeth Schnelling,Consumer
LA-167801404,Laura Armstrong,Corporate
SC-1077033,Stewart Carmichael,Corporate
JE-1561036,Jim Epp,Corporate
AT-435117,Alyssa Tate,Home Office
AP-1072045,Anne Pryor,Home Office
MC-1813031,Mike Caudle,Corporate
BD-1620117,Brian DeCherney,Consumer
JE-1574527,Joel Eaton,Consumer
KH-1633045,Katharine Harms,Corporate
MF-825086,Monica Federle,Corporate
OT-873033,Olvera Toch,Consumer
RM-967570,Robert Marley,Home Office
RB-1970545,Roger Barcio,Home Office
TW-11025107,Tamara Willingham,Home Office
VM-1168522,Valerie Mitchum,Home Office
TS-2108551,Thais Sissman,Consumer
AS-240137,Alan Shonely,Consumer
LB-167951404,Laurel Beltran,Home Office
LB-167951406,Laurel Beltran,Home Office
AT-735137,Annie Thurman,Consumer
BD-172595,Bruce Degenhardt,Consumer
DB-1321058,Dean Braden,Consumer
JL-5505108,Jeremy Lonsdale,Consumer
JO-555060,Jesus Ocampo,Home Office
LB-167951408,Laurel Beltran,Home Office
SV-2036566,Seth Vernon,Consumer
EB-13750143,Edward Becker,Corporate
AH-12038,Adrian Hane,Home Office
CC-12220102,Chris Cortes,Consumer
CM-271586,Craig Molinari,Corporate
HG-4845103,Harry Greene,Consumer
TZ-1158095,Tracy Zic,Consumer
MC-1727592,Marc Crier,Consumer
BN-151574,Bradley Nguyen,Consumer
CR-273070,Craig Reiter,Consumer
LB-167951402,Laurel Beltran,Home Office
LE-168101404,Laurel Elliston,Consumer
PG-1889548,Paul Gonzalez,Consumer
BW-1120058,Ben Wallace,Consumer
LE-168101408,Laurel Elliston,Consumer
CM-1238527,Christopher Martinez,Consumer
LE-168101402,Laurel Elliston,Consumer
LW-7125134,Liz Willingham,Consumer
ML-739586,Marina Lichtenstein,Corporate
LE-168101406,Laurel Elliston,Consumer
KM-16660143,Khloe Miller,Consumer
EH-1376582,Edward Hooks,Corporate
DL-2925134,Daniel Lacy,Consumer
GZ-454595,George Zrebassa,Corporate
LW-168251406,Laurel Workman,Corporate
LW-168251408,Laurel Workman,Corporate
LW-168251404,Laurel Workman,Corporate
RD-1972036,Roger Demir,Consumer
AG-495117,Andrew Gjertsen,Corporate
FO-4305117,Frank Olsen,Consumer
JF-1549048,Jeremy Farry,Consumer
TS-21430113,Tom Stivers,Corporate
AS-1022598,Alan Schoenberger,Corporate
AS-1009048,Adam Shillingsburg,Consumer
LW-168251402,Laurel Workman,Corporate
LL-168401408,Lauren Leatherbury,Consumer
PO-188657,Patrick O'Donnell,Consumer
TS-2120564,Thomas Seio,Corporate
TB-113554,Todd Boyes,Corporate
VS-1182033,Vivek Sundaresam,Consumer
JL-1523582,Janet Lee,Consumer
LL-168401404,Lauren Leatherbury,Consumer
EB-387095,Emily Burns,Consumer
JL-5175108,James Lanier,Home Office
MD-1786064,Michael Dominguez,Corporate
MM-7920111,Michael Moore,Consumer
PN-877560,Parhena Norris,Home Office
KW-1657098,Kelly Williams,Consumer
SU-2066516,Stephanie Ulpright,Home Office
BK-1260108,Berenike Kampe,Consumer
LL-168401406,Lauren Leatherbury,Consumer
DB-1291059,Daniel Byrd,Home Office
DB-13660102,Duane Benoit,Consumer
MC-7845131,Michael Chen,Consumer
LD-168551402,Lela Donovan,Corporate
LC-168701404,Lena Cacioppo,Consumer
SP-2054534,Sibella Parks,Corporate
BD-1163582,Brian Derr,Consumer
LC-168701408,Lena Cacioppo,Consumer
JS-603033,Joy Smith,Consumer
ML-1804092,Michelle Lonsdale,Corporate
SB-1018538,Sarah Brown,Consumer
TB-1119049,Thomas Brumley,Home Office
LC-168701402,Lena Cacioppo,Consumer
BE-1133558,Bill Eplett,Home Office
BO-142575,Bobby Odegard,Consumer
LC-168701406,Lena Cacioppo,Consumer
LC-69304,Linda Cazamias,Corporate
LD-1700548,Lisa DeCherney,Consumer
MP-747095,Mark Packer,Home Office
PS-1897044,Paul Stevenson,Home Office
RO-1978055,Rose O'Brian,Consumer
DH-1307537,Dave Hallsten,Corporate
GT-14635120,Grant Thornton,Corporate
MC-7575117,Matt Collins,Consumer
ML-826513,Muhammed Lee,Consumer
RD-19660144,Robert Dilbeck,Home Office
SJ-20215127,Sarah Jordon,Consumer
SC-1068022,Steve Carroll,Home Office
ZD-11925137,Zuschuss Donatelli,Consumer
SL-2015555,Sara Luxemburg,Home Office
JM-5250147,Janet Martin,Consumer
LW-168257,Laurel Workman,Corporate
SW-1045515,Shaun Weien,Consumer
AG-1033044,Alex Grayson,Consumer
CA-119657,Carol Adams,Corporate
CC-214561,Charles Crestani,Consumer
JF-5295129,Jason Fortune-,Consumer
MC-7575134,Matt Collins,Consumer
RF-1934558,Randy Ferguson,Corporate
AC-45049,Amy Cox,Consumer
CM-2655133,Corinna Mitchell,Home Office
LC-168851406,Lena Creighton,Consumer
LC-168851404,Lena Creighton,Consumer
LC-168851402,Lena Creighton,Consumer
LC-168851408,Lena Creighton,Consumer
AC-1066082,Anna Chung,Consumer
GB-1453045,George Bell,Corporate
LC-688523,Lena Creighton,Consumer
TH-21550101,Tracy Hopkins,Home Office
KB-1658518,Ken Black,Corporate
GH-466577,Greg Hansen,Consumer
KN-16450144,Kean Nguyen,Corporate
MS-783049,Melanie Seite,Consumer
SC-1009561,Sanjit Chand,Consumer
CS-1235531,Christine Sundaresam,Consumer
AB-1006091,Adam Bellavance,Home Office
MF-7665109,Maureen Fritzler,Corporate
LW-1699093,Lindsay Williams,Corporate
FW-439561,Fred Wasserman,Corporate
JO-155507,Jesus Ocampo,Home Office
MS-777086,Maxwell Schwartz,Consumer
LH-169001408,Lena Hernandez,Consumer
AS-225110,Alan Schoenberger,Corporate
AB-1060064,Ann Blume,Corporate
HD-4785137,Harold Dahlen,Home Office
JF-15295130,Jason Fortune-,Consumer
KD-634569,Katherine Ducich,Consumer
LH-169001406,Lena Hernandez,Consumer
XP-21865143,Xylona Preis,Consumer
ME-1732026,Maria Etezadi,Home Office
AS-63068,Ann Steele,Home Office
LH-169001402,Lena Hernandez,Consumer
JH-1543097,Jennifer Halladay,Consumer
MC-172757,Marc Crier,Consumer
ME-732095,Maria Etezadi,Home Office
MA-7560103,Matt Abelman,Home Office
RS-987061,Roy Skaria,Home Office
SM-2090539,Susan MacKendrick,Consumer
TS-11610134,Troy Staebel,Consumer
LH-169001404,Lena Hernandez,Consumer
DR-2940129,Daniel Raglin,Home Office
EM-3825134,Elizabeth Moffitt,Corporate
JS-15880130,John Stevenson,Consumer
AY-1055527,Andy Yotov,Corporate
BS-1138014,Bill Stewart,Corporate
LR-169151408,Lena Radford,Consumer
LR-169151404,Lena Radford,Consumer
LS-6945117,Linda Southworth,Corporate
MV-1819091,Mike Vittorini,Consumer
CH-120705,Cathy Hwang,Home Office
ML-1826582,Muhammed Lee,Consumer
JD-601557,Joy Daniels,Consumer
LC-169301404,Linda Cazamias,Corporate
LC-169301402,Linda Cazamias,Corporate
JM-1586555,John Murray,Consumer
CY-2745137,Craig Yedwab,Corporate
PS-9045108,Penelope Sewall,Home Office
TT-21070102,Ted Trevino,Consumer
RE-1940531,Ricardo Emerson,Consumer
AS-2853,Alejandro Savely,Corporate
LC-169301406,Linda Cazamias,Corporate
NC-1862591,Noah Childs,Corporate
LS-169451404,Linda Southworth,Corporate
LS-694523,Linda Southworth,Corporate
FM-4380134,Fred McMath,Consumer
KC-1667545,Kimberly Carter,Corporate
MM-1726011,Magdelene Morse,Consumer
LS-169451402,Linda Southworth,Corporate
MW-8220134,Mitch Webber,Consumer
LS-169451406,Linda Southworth,Corporate
RM-9750110,Roland Murray,Consumer
HF-149955,Herbert Flentye,Consumer
SO-2033555,Sean O'Donnell,Consumer
KM-1672051,Kunst Miller,Consumer
CG-1204031,Catherine Glotzbach,Home Office
CW-11905102,Carl Weiss,Home Office
CR-2580137,Clay Rozendal,Home Office
JG-516095,James Galang,Consumer
DW-1319518,David Wiener,Corporate
LC-169601404,Lindsay Castell,Home Office
LC-169601408,Lindsay Castell,Home Office
HD-478595,Harold Dahlen,Home Office
JF-1529564,Jason Fortune-,Consumer
JF-529570,Jason Fortune-,Consumer
JK-16120120,Julie Kriz,Home Office
LC-169601406,Lindsay Castell,Home Office
SW-10275107,Scott Williamson,Consumer
SH-1039595,Shahid Hopkins,Consumer
AG-1039036,Allen Goldenen,Consumer
PH-1879031,Patricia Hirasaki,Home Office
BP-1129097,Beth Paige,Consumer
LS-169751406,Lindsay Shagiari,Home Office
LS-169751402,Lindsay Shagiari,Home Office
JE-6165117,Justin Ellison,Corporate
MG-1769559,Maureen Gnade,Consumer
LS-169751404,Lindsay Shagiari,Home Office
LS-697523,Lindsay Shagiari,Home Office
TZ-1144513,Tom Zandusky,Corporate
RP-1939055,Resi Pölking,Consumer
IM-15055100,Ionia McGrath,Consumer
JD-1589591,Jonathan Doherty,Corporate
MB-808595,Mick Brown,Consumer
NC-8535108,Nick Crebassa,Corporate
PW-924033,Pierre Wener,Consumer
BS-1136511,Bill Shonely,Corporate
KH-1669097,Kristen Hastings,Corporate
LC-714047,Logan Currie,Consumer
SC-1080095,Stuart Calhoun,Consumer
SM-10905116,Susan MacKendrick,Consumer
RK-1930039,Ralph Kennedy,Consumer
HK-1489039,Heather Kirkland,Corporate
TB-2159536,Troy Blackwell,Consumer
HR-1477058,Hallie Redmond,Home Office
JB-6045134,Julia Barnett,Home Office
LW-169901404,Lindsay Williams,Corporate
TS-2143048,Tom Stivers,Corporate
AB-1010555,Adrian Barton,Consumer
LW-169901408,Lindsay Williams,Corporate
MK-7905116,Michael Kennedy,Corporate
RW-954032,Rick Wilson,Corporate
LD-170051406,Lisa DeCherney,Consumer
LD-170051402,Lisa DeCherney,Consumer
IG-1508582,Ivan Gibson,Consumer
BT-1148582,Brad Thomas,Home Office
AG-675136,Anna Gayman,Consumer
LD-170051404,Lisa DeCherney,Consumer
LD-700523,Lisa DeCherney,Consumer
LH-170201404,Lisa Hazard,Consumer
LH-170201406,Lisa Hazard,Consumer
LH-170201402,Lisa Hazard,Consumer
ME-772519,Max Engle,Consumer
MG-1814582,Mike Gockenbach,Consumer
JS-1603026,Joy Smith,Consumer
RH-1955551,Ritsa Hightower,Consumer
AT-43584,Alyssa Tate,Home Office
BD-156022,Brendan Dodson,Home Office
BS-1159058,Brendan Sweed,Corporate
LR-170351406,Lisa Ryan,Corporate
LR-170351402,Lisa Ryan,Corporate
LF-7185134,Luke Foster,Consumer
AJ-1078018,Anthony Jacobs,Corporate
MT-1781536,Meg Tillman,Consumer
LR-170351404,Lisa Ryan,Corporate
BM-1140117,Becky Martin,Consumer
CL-1890103,Carl Ludwig,Consumer
FM-1421531,Filia McAdams,Corporate
IL-5100137,Ivan Liston,Consumer
AW-1084018,Anthony Witt,Consumer
LS-1724531,Lynn Smith,Consumer
RP-1927018,Rachel Payne,Corporate
DF-1313592,David Flashing,Consumer
LC-170501408,Liz Carlisle,Consumer
LC-170501404,Liz Carlisle,Consumer
JK-573029,Joe Kamberova,Consumer
JH-15910113,Jonathan Howell,Consumer
LT-1676592,Larry Tron,Consumer
LC-170501406,Liz Carlisle,Consumer
JH-1598550,Joseph Holt,Consumer
CT-1199558,Carol Triggs,Consumer
LC-170501402,Liz Carlisle,Consumer
LM-170651406,Liz MacKendrick,Consumer
LM-170651408,Liz MacKendrick,Consumer
NB-865515,Nona Balk,Corporate
TW-2102559,Tamara Willingham,Home Office
CM-1211518,Chad McGuire,Consumer
EM-138105,Eleni McCrary,Corporate
CD-1228027,Christina DeMoss,Consumer
LP-170801404,Liz Pelletier,Consumer
DB-13060130,Dave Brooks,Consumer
DB-321095,Dean Braden,Consumer
HR-4830134,Harold Ryan,Corporate
KH-1663064,Ken Heidel,Corporate
MH-17455143,Mark Hamilton,Consumer
PW-9030134,Pauline Webber,Corporate
SC-2057514,Sonia Cooley,Consumer
HA-1490518,Helen Abelman,Consumer
